Language	Question	SPARQL
es	¿Qué vocablos clave se usan al referirse a Best Man?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Best Man"" .
?story golem:keyword ?keyword .
}"
es	¿Cuáles son las palabras clave relacionadas con Best Man?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Best Man"" .
?story golem:keyword ?keyword .
}"
es	¿Cómo se describen los términos de Best Man?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Best Man"" .
?story golem:keyword ?keyword .
}"
es	¿Cuáles son los conceptos principales de Best Man?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Best Man"" .
?story golem:keyword ?keyword .
}"
es	¿Qué palabras clave tiene I'll Be The One Who Saved Her?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""I'll Be The One Who Saved Her"" .
?story golem:keyword ?keyword .
}"
es	"¿Qué palabras clave hay en ""I'll Be The One Who Saved Her""?  "	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""I'll Be The One Who Saved Her"" .
?story golem:keyword ?keyword .
}"
es	"¿Cuáles son los términos principales de ""I'll Be The One Who Saved Her""?  "	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""I'll Be The One Who Saved Her"" .
?story golem:keyword ?keyword .
}"
es	"¿Qué elementos esenciales hay en ""I'll Be The One Who Saved Her""?  "	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""I'll Be The One Who Saved Her"" .
?story golem:keyword ?keyword .
}"
es	"¿Cuáles son las palabras clave de ""I'll Be The One Who Saved Her""?  "	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""I'll Be The One Who Saved Her"" .
?story golem:keyword ?keyword .
}"
es	"¿Qué términos importantes se mencionan en ""I'll Be The One Who Saved Her""?"	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""I'll Be The One Who Saved Her"" .
?story golem:keyword ?keyword .
}"
es	¿Qué palabras clave tiene Take it in Stride?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Take it in Stride"" .
?story golem:keyword ?keyword .
}"
es	¿Qué palabras clave tiene Kiss Me (Under the Light of a Thousand Stars)?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Kiss Me (Under the Light of a Thousand Stars)"" .
?story golem:keyword ?keyword .
}"
es	¿Cuáles son las palabras clave de Kiss Me (Under the Light of a Thousand Stars)?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Kiss Me (Under the Light of a Thousand Stars)"" .
?story golem:keyword ?keyword .
}"
es	¿Qué términos-clave se asociann a Kiss Me (Under the Light of a Thousand Stars)?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Kiss Me (Under the Light of a Thousand Stars)"" .
?story golem:keyword ?keyword .
}"
es	¿Cuál es el término clave de Kiss Me (Under the Light of a Thousand Stars)?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Kiss Me (Under the Light of a Thousand Stars)"" .
?story golem:keyword ?keyword .
}"
es	¿Qué palabras-clave son usadas para Kiss Me (Under the Light of a Thousand Stars)?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Kiss Me (Under the Light of a Thousand Stars)"" .
?story golem:keyword ?keyword .
}"
es	¿Cuáles son los términos-clave relacionados con Kiss Me (Under the Light of a Thousand Stars)?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Kiss Me (Under the Light of a Thousand Stars)"" .
?story golem:keyword ?keyword .
}"
es	¿Qué palabras clave tiene Summer Lovin'?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Summer Lovin'"" .
?story golem:keyword ?keyword .
}"
es	¿Cuáles son las palabras clave de Summer Lovin'?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Summer Lovin'"" .
?story golem:keyword ?keyword .
}"
es	¿Qué términos relevantes se encuentran en Summer Lovin'?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Summer Lovin'"" .
?story golem:keyword ?keyword .
}"
es	¿Cómo identificar las palabras clave en Summer Lovin'?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Summer Lovin'"" .
?story golem:keyword ?keyword .
}"
es	¿Qué elementos esenciales tiene Summer Lovin'?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Summer Lovin'"" .
?story golem:keyword ?keyword .
}"
es	¿Cuáles son los elementos clave de Summer Lovin'?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT  (GROUP_CONCAT(DISTINCT ?keyword; separator="", "") AS ?keywords )
WHERE { 
?story golem:title ""Summer Lovin'"" .
?story golem:keyword ?keyword .
}"
es	¿Cuántos capítulos tiene A Hat For Alice?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""A Hat For Alice"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene Lonely?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Lonely"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene a light shared?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""a light shared"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene The Creature You Know?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Creature You Know"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuál es el número de capítulos del libro The Creature You Know?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Creature You Know"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene la narrativa de The Creature You Know?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Creature You Know"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuáles son las repeatedly capítulos en The Creature You Know?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Creature You Know"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Qué tantas capítulos hay en The Creature You Know?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""The Creature You Know"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene this title is a wip of which i hate, like this fic and my life?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""this title is a wip of which i hate, like this fic and my life"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene Family is what you make it?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Family is what you make it"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántas partes tiene Family is what you make it?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Family is what you make it"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿ Cuantos capítulos hay en Family is what you make it?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Family is what you make it"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene Hug?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Hug"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene Unbreakable Vows?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Unbreakable Vows"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántas Partes Tiene Unbreakable Vows?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Unbreakable Vows"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos Capítulos hay en Unbreakable Vows?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Unbreakable Vows"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántas Divisiones tiene el Libro de Desconexion?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Unbreakable Vows"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿De cuántas Partes es la Guía de Amor y Feo?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Unbreakable Vows"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene Harriet Potter & the Stray Cat?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Harriet Potter & the Stray Cat"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos hay en Harriet Potter & the Stray Cat?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Harriet Potter & the Stray Cat"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Tienen cuántos capítulos Harriet Potter & the Stray Cat?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Harriet Potter & the Stray Cat"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿De cuántos capítulos es Harriet Potter & the Stray Cat?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Harriet Potter & the Stray Cat"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Cuántos capítulos tiene Train to Nowhere-Fanart?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Train to Nowhere-Fanart"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿ Cuántas capítulas hay en Train to Nowhere-Fanart?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Train to Nowhere-Fanart"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿ Cuantos capítulo tiene Train to Nowhere-Fanart?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?chapters
WHERE { 
?story golem:title ""Train to Nowhere-Fanart"" .
?story golem:numberOfChapters ?chapters .
}"
es	¿Qué calificación de contenido tiene Blank Canvas?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Blank Canvas"" .
?story golem:rating ?rating .
}"
es	¿Qué calificación de contenido tiene Blank Canvas?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Blank Canvas"" .
?story golem:rating ?rating .
}"
es	¿Cómo se califica el contenido de Blank Canvas?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Blank Canvas"" .
?story golem:rating ?rating .
}"
es	¿Qué puntuación de contenido le otorgan a Blank Canvas?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Blank Canvas"" .
?story golem:rating ?rating .
}"
es	¿Cómo es la calificación del contenido en Blank Canvas?  	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Blank Canvas"" .
?story golem:rating ?rating .
}"
es	¿Qué rating de contenido se le ha asignado a Blank Canvas?	"prefix golem: <https://golemlab.eu/graph/> 
prefix dc: <http://purl.org/dc/terms/>
prefix gc: <https://ontology.golemlab.eu/>

SELECT DISTINCT ?rating
WHERE { 
?story golem:title ""Blank Canvas"" .
?story golem:rating ?rating .
}"
